date,country,country_name,region,location,transit,workplace,residential,retail_recr,grocery_pharm,parks
2020-05-21,MX,Mexico,NA,Baja California Sur,NA,NA,NA,-0.64,-0.31,-0.6
2020-05-21,MX,Mexico,NA,Chiapas,NA,NA,NA,-0.53,-0.23,-0.45
2020-05-21,MX,Mexico,NA,Coahuila,NA,NA,NA,-0.46,-0.14,-0.38
2020-05-21,MX,Mexico,NA,Durango,NA,NA,NA,-0.44,-0.19,-0.42
2020-05-21,MX,Mexico,NA,Guerrero,NA,NA,NA,-0.59,-0.28,-0.5
2020-05-21,MX,Mexico,NA,Jalisco,NA,NA,NA,-0.44,-0.12,-0.34
2020-05-21,MX,Mexico,NA,Michoacán,NA,NA,NA,-0.43,-0.13,-0.22
2020-05-21,MX,Mexico,NA,Nayarit,NA,NA,NA,-0.55,-0.22,-0.54
2020-05-21,MX,Mexico,NA,Oaxaca,NA,NA,NA,-0.55,-0.37,-0.53
2020-05-21,MX,Mexico,NA,Querétaro,NA,NA,NA,-0.57,-0.19,-0.46
2020-05-21,MX,Mexico,NA,San Luis Potosi,NA,NA,NA,-0.46,-0.16,-0.44
2020-05-21,MX,Mexico,NA,Sonora,NA,NA,NA,-0.52,-0.18,-0.37
2020-05-21,MX,Mexico,NA,Tabasco,NA,NA,NA,-0.64,-0.34,-0.54
2020-05-21,MX,Mexico,NA,Tlaxcala,NA,NA,NA,-0.42,-0.15,-0.34
2020-05-21,MX,Mexico,NA,Yucatan,NA,NA,NA,-0.67,-0.37,-0.62
2020-05-21,MN,Mongolia,NA,Ulaanbaatar,NA,NA,NA,0.07,0.32,0.27
2020-05-21,MZ,Mozambique,NA,Cabo Delgado Province,NA,NA,NA,NA,NA,-0.59
